node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
501,502,1.062646598356,-73.7972974934222,40.9432775779508,-73.8383587501249,40.7500333762575,1.062646598356,0,1999,2000.06264659836,21.7888215016491
502,503,6.31628014709619,-73.8383587501249,40.7500333762575,-75.0691560837795,40.9596491105931,7.37892674545219,1.062646598356,2000.06264659836,2006.37892674545,106.229202821211
502,504,7.99001736350643,-73.8383587501249,40.7500333762575,-73.7281819631435,41.2940920056418,9.05266396186244,1.062646598356,2000.06264659836,2008.05266396186,61.269523854069
504,505,2.29250405521516,-73.7281819631435,41.2940920056418,-73.6151529149428,42.205290918056,11.3451680170776,9.05266396186244,2008.05266396186,2010.34516801708,101.87161768939
503,506,4.6840722093964,-75.0691560837795,40.9596491105931,-74.6786143514989,41.2011346207777,12.0629989548486,7.37892674545219,2006.37892674545,2011.06299895485,42.3876050170031
506,507,0.0528138502465824,-74.6786143514989,41.2011346207777,-74.7381548831619,41.2016395765262,12.1158128050952,12.0629989548486,2011.06299895485,2011.1158128051,4.98742957950547
501,508,12.9670294473261,-73.7972974934222,40.9432775779508,-73.984923377637,40.7973287334255,12.9670294473261,0,1999,2011.96702944733,22.6596270660577
507,509,1.23035194103484,-74.7381548831619,41.2016395765262,-74.8290484516849,41.2975403719277,13.34616474613,12.1158128050952,2011.1158128051,2012.34616474613,13.1093101405928
508,510,0.422922233501462,-73.984923377637,40.7973287334255,-73.9830599463269,40.8000696003478,13.3899516808276,12.9670294473261,2011.96702944733,2012.38995168083,0.343163764744606
509,511,0.178109874917823,-74.8290484516849,41.2975403719277,-74.6921995922926,41.2971533457387,13.5242746210478,13.34616474613,2012.34616474613,2012.52427462105,11.4457126294837
509,512,0.260650206087394,-74.8290484516849,41.2975403719277,-74.8570619726874,41.387121365977,13.6068149522174,13.34616474613,2012.34616474613,2012.60681495222,10.243668252275
511,513,0.378582192439526,-74.6921995922926,41.2971533457387,-74.7629573085133,41.2231004781891,13.9028568134874,13.5242746210478,2012.52427462105,2012.90285681349,10.150042336169
512,514,0.35370258379944,-74.8570619726874,41.387121365977,-74.7367597613907,41.3885572845829,13.9605175360168,13.6068149522174,2012.60681495222,2012.96051753602,10.0490186523112
513,518,0.125779890361349,-74.7629573085133,41.2231004781891,-74.832304332573,41.2322918098603,14.0286367038487,13.9028568134874,2012.90285681349,2013.02863670385,5.89563916272031
518,519,0.0171470090921222,-74.832304332573,41.2322918098603,-74.8362630549788,41.2266388756124,14.0457837129408,14.0286367038487,2013.02863670385,2013.04578371294,0.711251906479476
506,520,2.65262779614025,-74.6786143514989,41.2011346207777,-74.8475331503195,41.3386185647175,14.7156267509888,12.0629989548486,2011.06299895485,2013.71562675099,20.8330240944651
518,521,0.791318848249898,-74.832304332573,41.2322918098603,-74.8111722600862,41.1661380501959,14.8199555520986,14.0286367038487,2013.02863670385,2013.8199555521,7.57422836920183
510,522,1.62663248505301,-73.9830599463269,40.8000696003478,-74.1219739876363,40.9030520133715,15.0165841658806,13.3899516808276,2012.38995168083,2014.01658416588,16.3787001052638
510,523,2.11569648551219,-73.9830599463269,40.8000696003478,-73.8740214221957,40.5908559121677,15.5056481663398,13.3899516808276,2012.38995168083,2014.50564816634,25.0429019868157
522,524,0.569142542575332,-74.1219739876363,40.9030520133715,-74.1595103503956,40.8076896685824,15.5857267084559,15.0165841658806,2014.01658416588,2014.58572670846,11.0766033523858
508,525,2.74453877303513,-73.984923377637,40.7973287334255,-73.9237238959019,41.1188499594402,15.7115682203612,12.9670294473261,2011.96702944733,2014.71156822036,36.1608843045733
522,526,0.981251856624819,-74.1219739876363,40.9030520133715,-74.1891277271055,41.0162156621092,15.9978360225054,15.0165841658806,2014.01658416588,2014.99783602251,13.8049572892468
520,527,1.45200427302094,-74.8475331503195,41.3386185647175,-74.7116690014142,41.4394022787017,16.1676310240098,14.7156267509888,2013.71562675099,2015.16763102401,15.9574758163517
524,528,0.733308825826538,-74.1595103503956,40.8076896685824,-74.2815977503888,40.7414312839491,16.3190355342825,15.5857267084559,2014.58572670846,2015.31903553428,12.662614698355
526,529,0.433868798699692,-74.1891277271055,41.0162156621092,-74.1206866108168,40.8775002325036,16.4317048212051,15.9978360225054,2014.99783602251,2015.43170482121,16.4798128299147
