node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
501,504,11.4097738613132,-73.7972974934222,40.9432775779508,-73.5448967216747,41.4431261793755,11.4097738613132,0,1999,2010.40977386131,59.526653591908
501,502,8.93991723781118,-73.7972974934222,40.9432775779508,-73.9963249844916,40.1538423266395,8.93991723781118,0,1999,2007.93991723781,89.4809891052708
502,503,2.46020039190745,-73.9963249844916,40.1538423266395,-74.0920274917177,40.0449333162149,11.4001176297186,8.93991723781118,2007.93991723781,2010.40011762972,14.608568185865
503,505,0.47007296724607,-74.0920274917177,40.0449333162149,-74.2059588193789,40.0095122372341,11.8701905969647,11.4001176297186,2010.40011762972,2010.87019059696,10.482049948238
504,506,3.08135562240306,-73.5448967216747,41.4431261793755,-73.3116052675656,41.1113835223812,14.4911294837162,11.4097738613132,2010.40977386131,2013.49112948372,41.7711743287505
506,507,0.060917111065576,-73.3116052675656,41.1113835223812,-73.3247939608113,41.1418262640735,14.5520465947818,14.4911294837162,2013.49112948372,2013.55204659478,3.56489316708301
502,508,6.89548403706977,-73.9963249844916,40.1538423266395,-73.6827202347082,40.1446617497382,15.835401274881,8.93991723781118,2007.93991723781,2014.83540127488,26.7049121788097
503,509,4.67935711750989,-74.0920274917177,40.0449333162149,-73.5806961412119,39.9836925006512,16.0794747472285,11.4001176297186,2010.40011762972,2015.07947474723,44.1264749381097
509,510,0.376726506811307,-73.5806961412119,39.9836925006512,-73.4529998852951,39.8692489455852,16.4562012540398,16.0794747472285,2015.07947474723,2015.45620125404,16.7677806206982
504,511,5.19832190763649,-73.5448967216747,41.4431261793755,-73.4275452172337,41.7932691446648,16.6080957689497,11.4097738613132,2010.40977386131,2015.60809576895,40.1841632148877
505,512,4.93591707971598,-74.2059588193789,40.0095122372341,-74.5466495428677,39.9950828017716,16.8061076766807,11.8701905969647,2010.87019059696,2015.80610767668,29.0971537334849
507,513,2.25968938105822,-73.3247939608113,41.1418262640735,-73.4570189476722,41.1141620815108,16.81173597584,14.5520465947818,2013.55204659478,2015.81173597584,11.5073307232734
510,514,0.369892922313646,-73.4529998852951,39.8692489455852,-73.3687972477757,39.9306470348243,16.8260941763535,16.4562012540398,2015.45620125404,2015.82609417635,9.92129004195508
505,515,5.08344791387498,-74.2059588193789,40.0095122372341,-74.0491937716324,39.6387495607351,16.9536385108397,11.8701905969647,2010.87019059696,2015.95363851084,43.3963834896847
508,516,1.15387695955242,-73.6827202347082,40.1446617497382,-73.7745390124853,40.2097223685689,16.9892782344334,15.835401274881,2014.83540127488,2015.98927823443,10.6513866128592
513,517,0.18074999852518,-73.4570189476722,41.1141620815108,-73.3448799459575,41.0599062835424,16.9924859743652,16.81173597584,2015.81173597584,2015.99248597437,11.1809344264262
514,518,0.21375697963907,-73.3687972477757,39.9306470348243,-73.3637107058802,39.9707594183419,17.0398511559925,16.8260941763535,2015.82609417635,2016.03985115599,4.48651510449184
516,519,0.107231310198202,-73.7745390124853,40.2097223685689,-73.7597483604474,40.2174105792989,17.0965095446316,16.9892782344334,2015.98927823443,2016.09650954463,1.52103060743389
510,521,0.713278454555607,-73.4529998852951,39.8692489455852,-73.7255808064437,39.8527246616878,17.1694797085954,16.4562012540398,2015.45620125404,2016.1694797086,23.3652105430192
507,522,2.62113531395698,-73.3247939608113,41.1418262640735,-73.3428742705943,41.3403963409841,17.1731819087388,14.5520465947818,2013.55204659478,2016.17318190874,22.1573403560808
512,523,0.405745755856434,-74.5466495428677,39.9950828017716,-74.7387154888807,40.0050107343091,17.2118534325371,16.8061076766807,2015.80610767668,2016.21185343254,16.4164296368795
517,524,0.245756179235453,-73.3448799459575,41.0599062835424,-73.3288590115141,40.9841855621439,17.2382421536007,16.9924859743652,2015.99248597437,2016.2382421536,8.5362443119287
518,526,0.30378718145527,-73.3637107058802,39.9707594183419,-73.2718866214304,40.2212066480212,17.3436383374478,17.0398511559925,2016.03985115599,2016.34363833745,28.9565733593307
526,527,0.00215565568230951,-73.2718866214304,40.2212066480212,-73.2641777032178,40.226513919531,17.3457939931301,17.3436383374478,2016.34363833745,2016.34579399313,0.88228473644283
522,528,0.176018839097648,-73.3428742705943,41.3403963409841,-73.3813837202833,41.4862535641147,17.3492007478364,17.1731819087388,2016.17318190874,2016.34920074784,16.5526310888581
513,530,0.669357782149672,-73.4570189476722,41.1141620815108,-73.496573213869,41.090955272137,17.4810937579897,16.81173597584,2015.81173597584,2016.48109375799,4.20521843996994
506,531,3.01667142145432,-73.3116052675656,41.1113835223812,-73.3796451500945,41.1270764386703,17.5078009051706,14.4911294837162,2013.49112948372,2016.50780090517,5.96760682176868
527,532,0.180063903590976,-73.2641777032178,40.226513919531,-73.3397975573714,40.2378369498964,17.5258578967211,17.3457939931301,2016.34579399313,2016.52585789672,6.54925767151818
531,533,0.0523108055064658,-73.3796451500945,41.1270764386703,-73.4110150877392,41.1513381194078,17.560111710677,17.5078009051706,2016.50780090517,2016.56011171068,3.76987964343189
521,534,0.40044714866753,-73.7255808064437,39.8527246616878,-73.5228610141568,39.8056571314812,17.569926857263,17.1694797085954,2016.1694797086,2016.56992685726,18.1056719401372
530,535,0.089735842833408,-73.496573213869,41.090955272137,-73.5832228238094,41.1225025875376,17.5708296008231,17.4810937579897,2016.48109375799,2016.57082960082,8.07226503162133
509,536,1.49295838153019,-73.5806961412119,39.9836925006512,-73.5879578890295,40.0325116811977,17.5724331287587,16.0794747472285,2015.07947474723,2016.57243312876,5.46990046670274
518,537,0.540106577363898,-73.3637107058802,39.9707594183419,-73.6621426649148,40.0978439179796,17.5799577333564,17.0398511559925,2016.03985115599,2016.57995773336,29.1067438359503
515,539,0.650370661698506,-74.0491937716324,39.6387495607351,-74.1078341633482,39.7279427171021,17.6040091725382,16.9536385108397,2015.95363851084,2016.60400917254,11.1279468542381
531,540,0.101837253595423,-73.3796451500945,41.1270764386703,-73.3723311408296,41.1042836744685,17.609638158766,17.5078009051706,2016.50780090517,2016.60963815877,2.61047474864279
536,541,0.0390435595109512,-73.5879578890295,40.0325116811977,-73.521776525303,40.0561028192172,17.6114766882697,17.5724331287587,2016.57243312876,2016.61147668827,6.22167905722154
528,542,0.27095322063473,-73.3813837202833,41.4862535641147,-73.3386466402158,41.5344988235195,17.6201539684712,17.3492007478364,2016.34920074784,2016.62015396847,6.44506585720564
535,543,0.0539560339520374,-73.5832228238094,41.1225025875376,-73.503012372769,41.1438142751961,17.6247856347752,17.5708296008231,2016.57082960082,2016.62478563478,7.1316251576556
512,545,0.840920254125141,-74.5466495428677,39.9950828017716,-74.4779184195691,39.8391493469627,17.6470279308058,16.8061076766807,2015.80610767668,2016.64702793081,18.3242280865263
511,546,1.04943077790961,-73.4275452172337,41.7932691446648,-73.5466413425192,41.5696809193938,17.6575265468593,16.6080957689497,2015.60809576895,2016.65752654686,26.7879763544778
539,547,0.0623295895626144,-74.1078341633482,39.7279427171021,-74.0834873086309,39.7575410009913,17.6663387621008,17.6040091725382,2016.60400917254,2016.6663387621,3.89876589765508
542,548,0.059480340373071,-73.3386466402158,41.5344988235195,-73.3997679210228,41.5336091496228,17.6796343088442,17.6201539684712,2016.62015396847,2016.67963430884,5.09436978388828
546,549,0.0262921481686694,-73.5466413425192,41.5696809193938,-73.5352264280961,41.5592139139062,17.683818695028,17.6575265468593,2016.65752654686,2016.68381869503,1.50391361653389
521,550,0.514356673276594,-73.7255808064437,39.8527246616878,-73.7493446459066,39.7511978887768,17.683836381872,17.1694797085954,2016.1694797086,2016.68383638187,11.4836375697773
