node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
501,502,9.61455931249721,-73.7972974934222,40.9432775779508,-73.3208079997415,41.048663352615,9.61455931249721,0,1999,2008.6145593125,41.7192411392581
501,503,13.4323357976843,-73.7972974934222,40.9432775779508,-73.2268072164231,40.9223161091511,13.4323357976843,0,1999,2012.43233579768,48.0364549658476
503,504,0.132104357949095,-73.2268072164231,40.9223161091511,-73.2399047624472,40.8610912522874,13.5644401556334,13.4323357976843,2012.43233579768,2012.56444015563,6.90433684868079
503,505,0.319457742562142,-73.2268072164231,40.9223161091511,-73.34003472309,40.968518094008,13.7517935402465,13.4323357976843,2012.43233579768,2012.75179354025,10.8213905753385
502,506,4.15700541835266,-73.3208079997415,41.048663352615,-73.7990344293424,41.3330826522647,13.7715647308499,9.61455931249721,2008.6145593125,2012.77156473085,51.0639403431619
504,507,1.50288226644485,-73.2399047624472,40.8610912522874,-73.4523855756851,40.9806302104956,15.0673224220783,13.5644401556334,2012.56444015563,2014.06732242208,22.2834157971121
507,508,0.32886278267332,-73.4523855756851,40.9806302104956,-73.5722583599944,40.9840488039576,15.3961852047516,15.0673224220783,2014.06732242208,2014.39618520475,10.0812579736626
505,509,1.80892616577802,-73.34003472309,40.968518094008,-73.345084729685,41.1197462309927,15.5607197060245,13.7517935402465,2012.75179354025,2014.56071970602,16.8406401793141
506,510,2.10086252766308,-73.7990344293424,41.3330826522647,-73.4786775796898,41.1266957655002,15.8724272585129,13.7715647308499,2012.77156473085,2014.87242725851,35.316714704025
506,511,2.14833359045416,-73.7990344293424,41.3330826522647,-74.1669428282933,41.1429601421811,15.919898321304,13.7715647308499,2012.77156473085,2014.9198983213,37.3700761649007
511,512,0.548275061865012,-74.1669428282933,41.1429601421811,-73.7993108092693,41.0701345292229,16.468173383169,15.919898321304,2014.9198983213,2015.46817338317,31.8852975264751
512,513,0.022728698882039,-73.7993108092693,41.0701345292229,-73.8108765048304,41.0027904481602,16.4909020820511,16.468173383169,2015.46817338317,2015.49090208205,7.5596465347673
507,514,1.56360353252456,-73.4523855756851,40.9806302104956,-73.5039899001259,40.9891651517607,16.6309259546028,15.0673224220783,2014.06732242208,2015.6309259546,4.43951004081997
504,515,3.20733980760688,-73.2399047624472,40.8610912522874,-73.6637065564752,40.6719831026516,16.7717799632403,13.5644401556334,2012.56444015563,2015.77177996324,41.4728818838176
508,516,1.44213038885845,-73.5722583599944,40.9840488039576,-73.7207788297255,41.0736258355622,16.83831559361,15.3961852047516,2014.39618520475,2015.83831559361,15.9691237604902
514,517,0.348228132381671,-73.5039899001259,40.9891651517607,-73.6132289197944,41.0291409681953,16.9791540869845,16.6309259546028,2015.6309259546,2015.97915408698,10.1988377341017
516,518,0.154012099410921,-73.7207788297255,41.0736258355622,-73.6855797114161,41.0809370341198,16.992327693021,16.83831559361,2015.83831559361,2015.99232769302,3.06394274471258
509,519,1.45132712214697,-73.345084729685,41.1197462309927,-73.1342669411044,41.052950398719,17.0120468281715,15.5607197060245,2014.56071970602,2016.01204682817,19.1884716811903
508,520,1.68865549751012,-73.5722583599944,40.9840488039576,-73.4550084974637,40.8251556769074,17.0848407022617,15.3961852047516,2014.39618520475,2016.08484070226,20.2536271920281
502,521,7.4916489774575,-73.3208079997415,41.048663352615,-73.7349903239026,41.6476548002752,17.1062082899547,9.61455931249721,2008.6145593125,2016.10620828995,75.130450080726
519,522,0.217419679756818,-73.1342669411044,41.052950398719,-73.1141612900129,41.0092070483416,17.2294665079283,17.0120468281715,2016.01204682817,2016.22946650793,5.15408076231285
522,523,0.0218197405080711,-73.1141612900129,41.0092070483416,-73.0827495676165,41.0195727240103,17.2512862484364,17.2294665079283,2016.22946650793,2016.25128624844,2.87984927825766
516,524,0.43202564621721,-73.7207788297255,41.0736258355622,-73.7380981470787,41.0295703580238,17.2703412398273,16.83831559361,2015.83831559361,2016.27034123983,5.11541367693697
523,525,0.0268214155147566,-73.0827495676165,41.0195727240103,-73.0726236090061,41.0343216837561,17.2781076639511,17.2512862484364,2016.25128624844,2016.27810766395,1.8490711912386
517,526,0.315317675103164,-73.6132289197944,41.0291409681953,-73.7435491793961,41.1455466328314,17.2944717620877,16.9791540869845,2015.97915408698,2016.29447176209,16.9556605168329
522,528,0.107685594014574,-73.1141612900129,41.0092070483416,-73.0445964768111,41.001192884957,17.3371521019429,17.2294665079283,2016.22946650793,2016.33715210194,5.91188559902891
526,529,0.0543615777514677,-73.7435491793961,41.1455466328314,-73.7518533827511,41.1338819033253,17.3488333398391,17.2944717620877,2016.29447176209,2016.34883333984,1.473424780764
521,530,0.27034549328425,-73.7349903239026,41.6476548002752,-73.7953212033983,41.781468233571,17.376553783239,17.1062082899547,2016.10620828995,2016.37655378324,15.7176515241271
529,531,0.0395137399788817,-73.7518533827511,41.1338819033253,-73.6881474857017,41.1169052576345,17.388347079818,17.3488333398391,2016.34883333984,2016.38834707982,5.66663840139656
528,532,0.0605357020800565,-73.0445964768111,41.001192884957,-73.0301080962054,40.9851029179755,17.3976878040229,17.3371521019429,2016.33715210194,2016.39768780402,2.16574466140288
523,533,0.222034450946618,-73.0827495676165,41.0195727240103,-73.0914663568145,40.8285697497368,17.473320699383,17.2512862484364,2016.25128624844,2016.47332069938,21.2758280408899
515,534,0.707311769011951,-73.6637065564752,40.6719831026516,-73.4208603029534,40.6992664500682,17.4790917322523,16.7717799632403,2015.77177996324,2016.47909173225,20.724041163391
505,536,3.78525105229427,-73.34003472309,40.968518094008,-73.1673956084085,41.2346201686044,17.5370445925408,13.7517935402465,2012.75179354025,2016.53704459254,32.9740449420992
532,537,0.14618309930843,-73.0301080962054,40.9851029179755,-73.0579650610595,41.1427833197503,17.5438709033314,17.3976878040229,2016.39768780402,2016.54387090333,17.7086349065834
525,538,0.281772283561809,-73.0726236090061,41.0343216837561,-73.2158149559916,41.0326899026385,17.5598799475129,17.2781076639511,2016.27810766395,2016.55987994751,12.0257879398373
519,539,0.555356602074335,-73.1342669411044,41.052950398719,-73.0438131965356,41.0414727351295,17.5674034302458,17.0120468281715,2016.01204682817,2016.56740343025,7.70096352581929
539,540,0.0128588518101961,-73.0438131965356,41.0414727351295,-73.0483593707719,41.0377998571844,17.580262282056,17.5674034302458,2016.56740343025,2016.58026228206,0.559372444852248
515,541,0.882217974067217,-73.6637065564752,40.6719831026516,-73.6583074155797,40.7264774639665,17.6539979373075,16.7717799632403,2015.77177996324,2016.65399793731,6.08361347556502
