mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
30.2098908132128	9.32625341161589	3.87811575347763	1239.20608769539	562.733457347788	7.7544345566382
25.0135018532576	9.14116828096272	2.89021496208843	965.194708507812	570.805178692146	5.65950551450479
26.0229062324417	8.88038548577823	3.48531422556734	790.699195690442	594.855946386458	5.08936219947648
28.9434505180803	9.23668807424196	4.08284133702574	1170.59084478469	634.480906574535	10.71144629017
22.2037487042328	9.06757646872027	2.36073824015472	701.913345447539	532.410129666629	3.70093439787414
28.2783736125428	9.69161451130469	3.17279187420427	1272.53391677139	591.83016949992	6.65340863454365
20.9667550786488	9.36418717330256	2.35596389750657	798.413838361827	606.639171484993	5.36554133468765
22.0209328942784	9.7533117904508	3.15727748831567	882.411757511589	592.800442926986	7.07394392086226
37.0837989357409	9.28273696083493	4.43704702577704	1359.20561627942	558.398174253596	6.83885102709828
29.3041551678299	9.97466617851496	3.43724955672831	1111.62482606119	709.160186233532	6.37391509511274
28.9422194998382	9.70886487983808	2.87988759151628	831.250392635982	582.766805908728	4.60502906204825
30.9336501729959	9.40103696294463	3.92649561113404	1031.66023037305	550.283517412217	6.43112261435625
24.5566248334563	9.68354151370084	2.60484856223714	689.870049604373	600.152173715074	4.57500180972795
25.2667512516188	9.52659364374811	2.60130662185056	726.613850421837	624.375892612832	4.11103844552005
37.7035446415143	9.73984312934296	4.95406491255418	1269.0650161076	576.410324173131	6.43736506653733
27.6584489503555	8.78422181397869	3.40369548726612	788.512416157065	583.294114604872	4.85158665220479
33.6464916605031	10.4723482448106	3.36792512337927	1412.22452863039	635.492708673501	8.09435097464532
25.621668644914	9.15397385730702	2.81773985392059	859.353313777524	587.35797612645	5.40150643996652
24.2475496373781	10.159726252966	3.15999293832005	614.434773399851	588.43713567111	3.38326924796264
25.8406151034753	9.53642034028634	3.54660035055108	791.566256818126	523.519768146005	4.70534266660202
25.0458247762554	9.76662477157198	3.87441370338362	1117.42421321156	655.091586558784	8.31439372467869
23.9808591403988	9.7072539545612	2.65374871562769	1065.95901833414	650.33995450572	6.26098380019368
28.0893198346144	10.4525446755466	2.99511557779478	680.499067146506	662.603682510798	3.72484554816023
29.1296169974122	9.28526283425187	3.31765652985295	937.019252396124	591.976540110449	5.12417078025393
